,Country Name,Country Code,Death rate,gdp,population % 0-14,population % over 65,population % 15-65
147,Middle income,MIC,8.54316214269681,6078.45380677436,25.5104775706999,8.42042844488596,66.0690939844142
148,North Macedonia,MKD,15.5,6694.64112581709,16.0657861581397,14.7682484441338,69.1659653977265
149,Mali,MLI,9.274,881.510088639799,47.3935793513284,2.43742713701262,50.168993511659
150,Malta,MLT,8.0,34218.2147417968,13.1344589822837,18.8667066604904,67.9988343572258
151,Myanmar,MMR,9.769,1210.5406876897,24.8818598736541,6.62818673404627,68.4899533922997
152,Middle East & North Africa (excluding high income),MNA,5.94223989212405,3604.88875794318,31.0505011163033,5.53058406439293,63.4189148193037
153,Montenegro,MNE,14.8,9465.96640819442,18.1815647952524,16.2591571190005,65.559278085747
154,Mongolia,MNG,6.131,4566.14013102675,32.431183925479,4.41871597094495,63.150100103576
155,Mozambique,MOZ,8.793,491.83907494798,43.6846433489939,2.58768007254527,53.7276765784608
156,Mauritania,MRT,7.44,2166.04479650543,42.009673293934,3.25940081135885,54.7309258947071
157,Mauritius,MUS,10.5,9062.72247588818,16.6377001719513,12.2939577624239,71.0683420656248
158,Malawi,MWI,6.983,633.609733286822,43.1556050349974,2.69827280816413,54.1461221568384
159,Malaysia,MYS,6.034,11109.2652881747,22.9615864848004,7.25048898513304,69.7879245300665
160,North America,NAC,10.1317697664347,68382.9399492465,17.9833982721601,16.8695931327683,65.1470085950716
161,Namibia,NAM,10.709,4919.18895548026,36.2059687753752,4.02808054303489,59.7659506815899
162,New Caledonia,NCL,7.2,36668.4253519191,22.4824530924253,10.6905837387074,66.8269631688673
163,Niger,NER,8.141,590.629481388087,48.9046408541622,2.41935305033651,48.6760060955013
164,Nigeria,NGA,13.083,2065.74906750923,43.2860353993354,2.98161812000954,53.732346480655
165,Nicaragua,NIC,4.859,2064.92511550317,30.0778916698538,5.15838167502124,64.763726655125
166,Netherlands,NLD,9.8,57708.1112134322,15.5026637276371,19.9514241348788,64.5459121374841
167,Norway,NOR,7.8,90655.3910229392,16.966313845532,18.098328694262,64.9353574602061
168,Nepal,NPL,7.776,1229.39420520705,29.3918331484684,6.04872027672925,64.5594465748024
169,Nauru,NRU,6.633,11632.6914902719,38.8402669544019,2.2858969747832,58.8738360708148
170,New Zealand,NZL,6.83,49996.4206725811,18.8906428265439,15.9282632459521,65.181093927504
171,OECD members,OED,9.92687667903541,42522.4500902694,17.4397452507968,17.688127994331,64.8721267548722
172,Oman,OMN,3.796,19509.4664633867,26.7695667110794,2.79098129376342,70.4394519951571
173,Other small states,OSS,8.34235589618493,13931.796724276,30.0205996304901,5.68744305210633,64.2919573174035
174,Pakistan,PAK,7.168,1505.01019279459,36.9401005457096,4.22141428425526,58.8384851700352
175,Panama,PAN,6.067,15491.2897902482,26.4082162735589,8.56533280996087,65.0264509164802
176,Peru,PER,7.988,6635.46392344859,26.3300737170471,8.3206429428104,65.3492833401425
177,Philippines,PHL,7.311,3460.53940077621,30.6367821490644,5.32616572723605,64.0370521236995
178,Palau,PLW,10.2,12083.8881491345,20.9637150466045,9.51509098979139,69.5211939636041
179,Papua New Guinea,PNG,6.683,2644.53717330941,34.5827407118614,3.10407010969565,62.313189178443
180,Poland,POL,13.8,17999.8322682985,15.3692941127502,18.8362631970932,65.7944426901566
181,Pre-demographic dividend,PRE,9.05970139714398,1413.97365959385,43.3137225021639,2.81870987238339,53.8675676254527
182,Puerto Rico,PRI,8.6,32601.5656391821,13.6501764803891,22.3564297291715,63.9933937904394
183,Portugal,PRT,12.1,24598.4727937544,13.3432969524212,22.5606731050214,64.0960299425574
184,Paraguay,PRY,7.638,5959.44176327886,29.0209103823071,6.22844599010203,64.7506436275909
185,West Bank and Gaza,PSE,3.815,3678.63565662194,39.1374845326443,3.48436277611373,57.378152691242
186,Pacific island small states,PSS,6.75759447162045,3641.55824740651,34.5443522242848,4.72493822988691,60.7307095458283
187,Post-demographic dividend,PST,10.8030139123551,49340.466480345,15.6710803239918,20.0271043165331,64.3018153594751
188,French Polynesia,PYF,5.376,19999.0767593202,21.7092279760025,9.62760498894853,68.6631670350489
189,Qatar,QAT,1.311,66838.3276414802,15.7689524911327,1.39565551374787,82.8353919951195
190,Romania,ROU,17.5,14927.1168555732,16.0267810949186,18.9236394226988,65.0495794823826
191,Russian Federation,RUS,16.7,12593.1572265625,17.719607735911,15.5934199870981,66.6869722769909
192,Rwanda,RWA,6.28,821.228194072436,38.8891639452491,3.14374191583461,57.9670941389163
193,South Asia,SAS,8.73700874686182,2136.15805981447,27.5262014064861,6.34677602778136,66.1270225657326
